DATAFLOW,LAST UPDATE,freq,unit,sectperf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2013,0.18,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2014,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2015,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2016,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2017,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2018,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,LV,2019,0.12,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2011,0.08,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2013,0.06,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2014,0.08,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2015,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2016,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2017,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,ME,2018,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MK,2015,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MK,2016,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MK,2017,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MK,2018,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MK,2019,0.03,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2008,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2009,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2010,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2011,0.03,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2012,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2013,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2014,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2015,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2016,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2017,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2018,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,MT,2019,0,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2008,0.19,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2009,0.21,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2010,0.2,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2011,0.2,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2012,0.23,bd
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2013,0.13,bd
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2014,0.13,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2015,0.13,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2016,0.13,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2017,0.12,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2018,0.13,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NL,2019,0.12,dp
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2008,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2009,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2010,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2011,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2012,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2013,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2014,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2015,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2016,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2017,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2018,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,NO,2019,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2008,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2009,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2010,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2011,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2012,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2013,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2014,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2015,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2016,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2017,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2018,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PL,2019,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2008,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2009,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2010,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2011,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2012,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2013,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2014,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2015,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2016,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2017,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2018,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,PT,2019,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2008,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2009,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2010,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2011,0.2,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2012,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2013,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2014,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2015,0.19,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2016,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2017,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2018,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RO,2019,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2009,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2010,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2011,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2012,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2013,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2014,0.18,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2015,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2016,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2017,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2018,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RS,2019,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2008,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2009,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2010,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2011,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2012,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2013,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2014,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2015,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2017,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2018,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,RU,2019,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2008,0.15,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2009,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2010,0.15,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2011,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2012,0.16,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2013,0.12,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2014,0.12,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2015,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2016,0.11,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2017,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2018,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SE,2019,0.15,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2008,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2009,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2010,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2011,0.34,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2012,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2013,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2014,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2015,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2016,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2017,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2018,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SI,2019,0.28,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2008,0.15,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2009,0.16,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2010,0.18,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2011,0.18,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2012,0.2,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2013,0.17,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2014,0.25,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2015,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2016,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2017,0.18,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2018,0.18,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,SK,2019,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2008,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2009,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2010,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2011,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2012,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2013,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2014,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2015,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2016,0.09,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2017,0.09,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2018,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,TR,2019,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2008,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2009,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2010,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2011,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2012,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2013,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2014,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2015,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2016,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2017,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2018,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,UK,2019,0.12,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2008,0.31,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2009,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2010,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2011,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2012,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2013,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2014,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2015,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2016,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2017,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,GOV,US,2018,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2008,0.64,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2009,0.68,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2010,0.7,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2011,0.68,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2012,0.72,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2013,0.72,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2014,0.73,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2015,0.72,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2016,0.69,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2017,0.69,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2018,0.71,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,AT,2019,0.72,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BA,2012,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BA,2013,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BA,2014,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BA,2019,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2008,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2009,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2010,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2011,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2012,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2013,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2014,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2015,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2016,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2017,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2018,0.53,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BE,2019,0.56,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2008,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2009,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2010,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2011,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2012,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2013,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2014,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2015,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2016,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2017,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2018,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,BG,2019,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2008,0.64,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2010,0.7,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2012,0.8,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2014,0.84,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2015,0.87,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CH,2017,0.9,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2008,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2009,0.13,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2010,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2011,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2012,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2013,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2014,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2015,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2016,0.14,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2017,0.15,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CN_X_HK,2018,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2008,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2009,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2010,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2011,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2012,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2013,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2014,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2015,0.24,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2016,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2017,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2018,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CY,2019,0.25,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2008,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2009,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2010,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2011,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2012,0.49,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2013,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2014,0.5,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2015,0.48,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2016,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2017,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2018,0.41,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,CZ,2019,0.42,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2008,0.44,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,DE,2009,0.49,
